date,usd_to_ngn_rate,ngn_to_usd_rate
2015-03-12,199.45,0.005013787916771121
2015-03-13,199.64999,0.005008765590221166
2015-03-16,199.60001,0.005010019789077165
2015-03-17,199.64999,0.005008765590221166
2015-03-18,199.10001,0.005022601455419314
2015-03-19,199.0,0.005025125628140704
2015-03-20,199.0,0.005025125628140704
2015-03-23,199.0,0.005025125628140704
2015-03-24,199.0,0.005025125628140704
2015-03-25,198.95,0.005026388539834129
2015-03-26,199.0,0.005025125628140704
2015-03-27,199.0,0.005025125628140704
2015-03-30,199.0,0.005025125628140704
2015-03-31,199.0,0.005025125628140704
2015-04-01,199.0,0.005025125628140704
2015-04-02,199.0,0.005025125628140704
2015-04-03,199.0,0.005025125628140704
2015-04-06,199.0,0.005025125628140704
2015-04-07,199.0,0.005025125628140704
2015-04-08,199.0,0.005025125628140704
2015-04-09,199.0,0.005025125628140704
2015-04-10,199.0,0.005025125628140704
2015-04-13,199.0,0.005025125628140704
2015-04-14,198.98,0.005025630716654941
2015-04-15,198.95,0.005026388539834129
2015-04-16,199.0,0.005025125628140704
2015-04-17,198.95,0.005026388539834129
2015-04-20,198.95,0.005026388539834129
2015-04-21,198.95,0.005026388539834129
2015-04-22,198.95,0.005026388539834129
2015-04-23,198.95,0.005026388539834129
2015-04-24,199.0,0.005025125628140704
2015-04-27,197.98,0.0050510152540660675
2015-04-28,198.95,0.005026388539834129
2015-04-29,198.95,0.005026388539834129
2015-04-30,198.0,0.005050505050505051
2015-05-01,198.0,0.005050505050505051
2015-05-04,198.98,0.005025630716654941
2015-05-05,198.95,0.005026388539834129
2015-05-06,199.0,0.005025125628140704
2015-05-07,199.0,0.005025125628140704
2015-05-08,199.0,0.005025125628140704
2015-05-11,199.0,0.005025125628140704
2015-05-12,199.0,0.005025125628140704
2015-05-13,199.0,0.005025125628140704
2015-05-14,199.0,0.005025125628140704
2015-05-15,198.88,0.00502815768302494
2015-05-18,199.0,0.005025125628140704
2015-05-19,198.95,0.005026388539834129
2015-05-20,198.89999,0.005027652339248484
2015-05-21,199.0,0.005025125628140704
2015-05-22,199.0,0.005025125628140704
2015-05-25,199.0,0.005025125628140704
2015-05-26,199.0,0.005025125628140704
2015-05-27,198.95,0.005026388539834129
2015-05-28,198.95,0.005026388539834129
2015-05-29,199.0,0.005025125628140704
2015-06-01,198.0,0.005050505050505051
2015-06-02,198.95,0.005026388539834129
2015-06-03,198.89999,0.005027652339248484
2015-06-04,198.95,0.005026388539834129
2015-06-05,198.88,0.00502815768302494
2015-06-08,198.85001,0.005028916015644153
2015-06-09,198.89999,0.005027652339248484
2015-06-10,198.88,0.00502815768302494
2015-06-11,198.89999,0.005027652339248484
2015-06-12,198.85001,0.005028916015644153
2015-06-15,198.95,0.005026388539834129
2015-06-16,198.95,0.005026388539834129
2015-06-17,198.89999,0.005027652339248484
2015-06-18,198.95,0.005026388539834129
2015-06-19,198.89999,0.005027652339248484
2015-06-22,198.8,0.005030181086519115
2015-06-23,198.95,0.005026388539834129
2015-06-24,198.89999,0.005027652339248484
2015-06-25,198.75,0.005031446540880503
2015-06-26,198.89999,0.005027652339248484
2015-06-29,198.88,0.00502815768302494
2015-06-30,198.89999,0.005027652339248484
2015-07-01,198.95,0.005026388539834129
2015-07-02,198.89999,0.005027652339248484
2015-07-03,198.95,0.005026388539834129
2015-07-06,198.9,0.005027652086475615
2015-07-07,198.9,0.005027652086475615
2015-07-08,198.78,0.005030687191870409
2015-07-09,198.95,0.005026388539834129
2015-07-10,198.95,0.005026388539834129
2015-07-13,198.95,0.005026388539834129
2015-07-14,198.9,0.005027652086475615
2015-07-15,198.95,0.005026388539834129
2015-07-16,198.9,0.005027652086475615
2015-07-17,198.95,0.005026388539834129
2015-07-20,198.9,0.005027652086475615
2015-07-21,198.98,0.005025630716654941
2015-07-22,198.88,0.00502815768302494
2015-07-23,198.9,0.005027652086475615
2015-07-24,198.95,0.005026388539834129
2015-07-27,198.95,0.005026388539834129
2015-07-28,198.95,0.005026388539834129
2015-07-29,199.0,0.005025125628140704
2015-07-30,198.95,0.005026388539834129
2015-07-31,197.45,0.005064573309698658
2015-08-03,198.95,0.005026388539834129
2015-08-04,199.0,0.005025125628140704
2015-08-05,198.95,0.005026388539834129
2015-08-06,198.9,0.005027652086475615
2015-08-07,198.9,0.005027652086475615
2015-08-10,198.95,0.005026388539834129
2015-08-11,199.0,0.005025125628140704
2015-08-12,198.9,0.005027652086475615
2015-08-13,198.85,0.005028916268544129
2015-08-14,198.95,0.005026388539834129
2015-08-17,198.88,0.00502815768302494
2015-08-18,198.98,0.005025630716654941
2015-08-19,198.98,0.005025630716654941
2015-08-20,199.0,0.005025125628140704
2015-08-21,199.0,0.005025125628140704
2015-08-24,198.9,0.005027652086475615
2015-08-25,199.0,0.005025125628140704
2015-08-26,198.95,0.005026388539834129
2015-08-27,199.0,0.005025125628140704
2015-08-28,199.0,0.005025125628140704
2015-08-31,199.0,0.005025125628140704
2015-09-01,199.0,0.005025125628140704
2015-09-02,199.0,0.005025125628140704
2015-09-03,198.85,0.005028916268544129
2015-09-04,197.45,0.005064573309698658
2015-09-07,197.45,0.005064573309698658
2015-09-08,198.95,0.005026388539834129
2015-09-09,199.0,0.005025125628140704
2015-09-10,199.0,0.005025125628140704
2015-09-11,199.0,0.005025125628140704
2015-09-14,198.95,0.005026388539834129
2015-09-15,198.98,0.005025630716654941
2015-09-16,199.0,0.005025125628140704
2015-09-17,199.0,0.005025125628140704
2015-09-18,198.9,0.005027652086475615
2015-09-21,198.0,0.005050505050505051
2015-09-22,199.0,0.005025125628140704
2015-09-23,199.0,0.005025125628140704
2015-09-24,198.9,0.005027652086475615
2015-09-25,198.9,0.005027652086475615
2015-09-28,198.95,0.005026388539834129
2015-09-29,198.8,0.005030181086519115
2015-09-30,198.0,0.005050505050505051
2015-10-01,198.0,0.005050505050505051
2015-10-02,199.0,0.005025125628140704
2015-10-05,199.0,0.005025125628140704
2015-10-06,198.98,0.005025630716654941
2015-10-07,198.95,0.005026388539834129
2015-10-08,199.0,0.005025125628140704
2015-10-09,199.0,0.005025125628140704
2015-10-12,199.0,0.005025125628140704
2015-10-13,198.95,0.005026388539834129
2015-10-14,199.0,0.005025125628140704
2015-10-15,198.95,0.005026388539834129
2015-10-16,199.0,0.005025125628140704
2015-10-19,199.0,0.005025125628140704
2015-10-20,198.98,0.005025630716654941
2015-10-21,198.85,0.005028916268544129
2015-10-22,198.95,0.005026388539834129
2015-10-23,199.0,0.005025125628140704
2015-10-26,198.35,0.005041593143433325
2015-10-27,198.95,0.005026388539834129
2015-10-28,198.98,0.005025630716654941
2015-10-29,198.98,0.005025630716654941
2015-10-30,198.9,0.005027652086475615
2015-11-02,198.88,0.00502815768302494
2015-11-03,198.9,0.005027652086475615
2015-11-04,198.95,0.005026388539834129
2015-11-05,198.0,0.005050505050505051
2015-11-06,198.0,0.005050505050505051
2015-11-09,198.98,0.005025630716654941
2015-11-10,198.95,0.005026388539834129
2015-11-11,199.0,0.005025125628140704
2015-11-12,199.0,0.005025125628140704
2015-11-13,198.85,0.005028916268544129
2015-11-16,198.95,0.005026388539834129
2015-11-17,198.95,0.005026388539834129
2015-11-18,198.98,0.005025630716654941
2015-11-19,198.95,0.005026388539834129
2015-11-20,199.0,0.005025125628140704
2015-11-23,199.0,0.005025125628140704
2015-11-24,199.0,0.005025125628140704
2015-11-25,199.0,0.005025125628140704
2015-11-26,199.0,0.005025125628140704
2015-11-27,199.0,0.005025125628140704
2015-11-30,198.9,0.005027652086475615
2015-12-01,199.0,0.005025125628140704
2015-12-02,199.0,0.005025125628140704
2015-12-03,198.8,0.005030181086519115
2015-12-04,198.0,0.005050505050505051
2015-12-07,199.0,0.005025125628140704
2015-12-08,199.0,0.005025125628140704
2015-12-09,199.0,0.005025125628140704
2015-12-10,198.45,0.005039052658100278
2015-12-11,198.95,0.005026388539834129
2015-12-14,199.0,0.005025125628140704
2015-12-15,198.95,0.005026388539834129
2015-12-16,199.0,0.005025125628140704
2015-12-17,198.0,0.005050505050505051
2015-12-18,198.95,0.005026388539834129
2015-12-21,198.0,0.005050505050505051
2015-12-22,199.0,0.005025125628140704
2015-12-23,199.0,0.005025125628140704
2015-12-24,199.0,0.005025125628140704
2015-12-25,199.0,0.005025125628140704
2015-12-28,198.9,0.005027652086475615
2015-12-29,198.8,0.005030181086519115
2015-12-30,199.0,0.005025125628140704
2015-12-31,199.0,0.005025125628140704
2016-01-01,199.0,0.005025125628140704
2016-01-04,199.0,0.005025125628140704
2016-01-05,198.85,0.005028916268544129
2016-01-06,198.0,0.005050505050505051
2016-01-07,198.55,0.00503651473180559
2016-01-08,199.0,0.005025125628140704
2016-01-11,198.55,0.00503651473180559
2016-01-12,198.75,0.005031446540880503
2016-01-13,198.6,0.005035246727089627
2016-01-14,198.58,0.005035753852351697
2016-01-15,199.0,0.005025125628140704
2016-01-18,199.0,0.005025125628140704
2016-01-19,198.0,0.005050505050505051
2016-01-20,198.78,0.005030687191870409
2016-01-21,198.8,0.005030181086519115
2016-01-22,198.9,0.005027652086475615
2016-01-25,199.0,0.005025125628140704
2016-01-26,199.0,0.005025125628140704
2016-01-27,198.6,0.005035246727089627
2016-01-28,198.58,0.005035753852351697
2016-01-29,199.0,0.005025125628140704
2016-02-01,199.0,0.005025125628140704
2016-02-02,198.0,0.005050505050505051
2016-02-03,198.6,0.005035246727089627
2016-02-04,199.0,0.005025125628140704
2016-02-05,199.0,0.005025125628140704
2016-02-08,199.0,0.005025125628140704
2016-02-09,199.0,0.005025125628140704
2016-02-10,198.6,0.005035246727089627
2016-02-11,198.98,0.005025630716654941
2016-02-12,199.0,0.005025125628140704
2016-02-15,199.0,0.005025125628140704
2016-02-16,199.0,0.005025125628140704
2016-02-17,199.0,0.005025125628140704
2016-02-18,199.04,0.00502411575562701
2016-02-19,199.0,0.005025125628140704
2016-02-22,199.0,0.005025125628140704
2016-02-23,199.0,0.005025125628140704
2016-02-24,199.0,0.005025125628140704
2016-02-25,199.0,0.005025125628140704
2016-02-26,199.0,0.005025125628140704
2016-02-29,199.0,0.005025125628140704
2016-03-01,199.0,0.005025125628140704
2016-03-02,199.0,0.005025125628140704
2016-03-03,199.05,0.0050238633509168545
2016-03-04,199.0,0.005025125628140704
2016-03-07,198.8,0.005030181086519115
2016-03-08,199.0,0.005025125628140704
2016-03-09,199.0,0.005025125628140704
2016-03-10,198.78,0.005030687191870409
2016-03-11,198.0,0.005050505050505051
2016-03-14,199.0,0.005025125628140704
2016-03-15,199.0,0.005025125628140704
2016-03-16,198.55,0.00503651473180559
2016-03-17,199.0,0.005025125628140704
2016-03-18,198.8,0.005030181086519115
2016-03-21,198.8,0.005030181086519115
2016-03-22,199.0,0.005025125628140704
2016-03-23,199.0,0.005025125628140704
2016-03-24,198.6,0.005035246727089627
2016-03-25,198.6,0.005035246727089627
2016-03-28,199.0,0.005025125628140704
2016-03-29,198.0,0.005050505050505051
2016-03-30,198.25,0.005044136191677175
2016-03-31,198.35,0.005041593143433325
2016-04-01,198.8,0.005030181086519115
2016-04-04,199.0,0.005025125628140704
2016-04-05,198.87,0.0050284105194348064
2016-04-06,198.9,0.005027652086475615
2016-04-07,199.0,0.005025125628140704
2016-04-08,199.0,0.005025125628140704
2016-04-11,199.0,0.005025125628140704
2016-04-12,198.8,0.005030181086519115
2016-04-13,199.0,0.005025125628140704
2016-04-14,198.55,0.00503651473180559
2016-04-15,198.8,0.005030181086519115
2016-04-18,199.0,0.005025125628140704
2016-04-19,198.9,0.005027652086475615
2016-04-20,199.0,0.005025125628140704
2016-04-21,198.8,0.005030181086519115
2016-04-22,198.9,0.005027652086475615
2016-04-25,199.0,0.005025125628140704
2016-04-26,198.0,0.005050505050505051
2016-04-27,198.0,0.005050505050505051
2016-04-28,198.55,0.00503651473180559
2016-04-29,199.0,0.005025125628140704
2016-05-02,198.8,0.005030181086519115
2016-05-03,198.8,0.005030181086519115
2016-05-04,198.9,0.005027652086475615
2016-05-05,198.8,0.005030181086519115
2016-05-06,199.0,0.005025125628140704
2016-05-09,198.6,0.005035246727089627
2016-05-10,199.0,0.005025125628140704
2016-05-11,199.0,0.005025125628140704
2016-05-12,199.0,0.005025125628140704
2016-05-13,199.0,0.005025125628140704
2016-05-16,199.0,0.005025125628140704
2016-05-17,199.0,0.005025125628140704
2016-05-18,198.8,0.005030181086519115
2016-05-19,198.8,0.005030181086519115
2016-05-20,198.0,0.005050505050505051
2016-05-23,198.8,0.005030181086519115
2016-05-24,199.0,0.005025125628140704
2016-05-25,198.0,0.005050505050505051
2016-05-26,198.0,0.005050505050505051
2016-05-27,198.8,0.005030181086519115
2016-05-30,198.8,0.005030181086519115
2016-05-31,198.0,0.005050505050505051
2016-06-01,198.78,0.005030687191870409
2016-06-02,198.8,0.005030181086519115
2016-06-03,198.0,0.005050505050505051
2016-06-06,199.0,0.005025125628140704
2016-06-07,198.0,0.005050505050505051
2016-06-08,198.98,0.005025630716654941
2016-06-09,198.78,0.005030687191870409
2016-06-10,198.0,0.005050505050505051
2016-06-13,199.0,0.005025125628140704
2016-06-14,198.8,0.005030181086519115
2016-06-15,198.6,0.005035246727089627
2016-06-16,199.0,0.005025125628140704
2016-06-17,199.0,0.005025125628140704
2016-06-20,255.05,0.003920799843168006
2016-06-21,281.5,0.003552397868561279
2016-06-22,284.15,0.0035192679922576107
2016-06-23,283.0,0.0035335689045936395
2016-06-24,282.0,0.0035460992907801418
2016-06-27,282.0,0.0035460992907801418
2016-06-28,281.0,0.0035587188612099642
2016-06-29,282.0,0.0035460992907801418
2016-06-30,282.5,0.0035398230088495575
2016-07-01,282.5,0.0035398230088495575
2016-07-04,282.5,0.0035398230088495575
2016-07-05,281.5,0.003552397868561279
2016-07-06,281.72,0.003549623739883572
2016-07-07,281.5,0.003552397868561279
2016-07-08,281.0,0.0035587188612099642
2016-07-11,283.0,0.0035335689045936395
2016-07-12,282.7,0.003537318712415989
2016-07-13,282.5,0.0035398230088495575
2016-07-14,282.5,0.0035398230088495575
2016-07-15,284.0,0.0035211267605633804
2016-07-18,295.0,0.003389830508474576
2016-07-19,293.0,0.0034129692832764505
2016-07-20,294.5,0.003395585738539898
2016-07-21,293.5,0.0034071550255536627
2016-07-22,305.0,0.003278688524590164
2016-07-25,308.5,0.0032414910858995136
2016-07-26,312.0,0.003205128205128205
2016-07-27,314.5,0.003179650238473768
2016-07-28,315.0,0.0031746031746031746
2016-07-29,319.25,0.0031323414252153485
2016-08-01,319.5,0.003129890453834116
2016-08-02,317.0,0.0031545741324921135
2016-08-03,320.0,0.003125
2016-08-04,315.6,0.0031685678073510772
2016-08-05,319.0,0.003134796238244514
2016-08-08,316.48,0.003159757330637007
2016-08-09,319.5,0.003129890453834116
2016-08-10,321.5,0.003110419906687403
2016-08-11,320.0,0.003125
2016-08-12,310.0,0.0032258064516129032
2016-08-15,310.5,0.00322061191626409
2016-08-16,315.0,0.0031746031746031746
2016-08-17,321.0,0.003115264797507788
2016-08-18,350.0,0.002857142857142857
2016-08-19,340.0,0.0029411764705882353
2016-08-22,329.0,0.00303951367781155
2016-08-23,330.0,0.0030303030303030303
2016-08-24,330.0,0.0030303030303030303
2016-08-25,315.0,0.0031746031746031746
2016-08-26,314.75,0.003177124702144559
2016-08-29,315.0,0.0031746031746031746
2016-08-30,304.0,0.003289473684210526
2016-08-31,304.5,0.003284072249589491
2016-09-01,305.0,0.003278688524590164
2016-09-02,304.0,0.003289473684210526
2016-09-05,317.0,0.0031545741324921135
2016-09-06,304.5,0.003284072249589491
2016-09-07,304.5,0.003284072249589491
2016-09-08,304.0,0.003289473684210526
2016-09-09,304.0,0.003289473684210526
2016-09-12,304.5,0.003284072249589491
2016-09-13,304.5,0.003284072249589491
2016-09-14,304.2,0.003287310979618672
2016-09-15,304.3,0.003286230693394676
2016-09-16,304.0,0.003289473684210526
2016-09-19,304.0,0.003289473684210526
2016-09-20,305.5,0.0032733224222585926
2016-09-21,304.0,0.003289473684210526
2016-09-22,304.0,0.003289473684210526
2016-09-23,304.5,0.003284072249589491
2016-09-26,304.5,0.003284072249589491
2016-09-27,304.0,0.003289473684210526
2016-09-28,304.5,0.003284072249589491
2016-09-29,304.5,0.003284072249589491
2016-09-30,304.5,0.003284072249589491
2016-10-03,304.25,0.003286770747740345
2016-10-04,304.25,0.003286770747740345
2016-10-05,304.2,0.003287310979618672
2016-10-06,304.25,0.003286770747740345
2016-10-07,304.0,0.003289473684210526
2016-10-10,304.0,0.003289473684210526
2016-10-11,304.25,0.003286770747740345
2016-10-12,304.25,0.003286770747740345
2016-10-13,304.25,0.003286770747740345
2016-10-14,304.0,0.003289473684210526
2016-10-17,304.0,0.003289473684210526
2016-10-18,304.0,0.003289473684210526
2016-10-19,304.5,0.003284072249589491
2016-10-20,304.5,0.003284072249589491
2016-10-21,304.25,0.003286770747740345
2016-10-24,304.25,0.003286770747740345
2016-10-25,304.5,0.003284072249589491
2016-10-26,304.5,0.003284072249589491
2016-10-27,317.55,0.00314911037631869
2016-10-28,304.5,0.003284072249589491
2016-10-31,304.5,0.003284072249589491
2016-11-01,304.5,0.003284072249589491
2016-11-02,304.0,0.003289473684210526
2016-11-21,315.0,0.0031746031746031746
2016-11-24,315.0,0.0031746031746031746
2016-11-25,313.0,0.003194888178913738
2016-11-28,314.0,0.0031847133757961785
2016-11-29,314.0,0.0031847133757961785
2016-11-30,314.0,0.0031847133757961785
2016-12-01,315.0,0.0031746031746031746
2016-12-02,314.0,0.0031847133757961785
2016-12-06,314.0,0.0031847133757961785
2016-12-07,314.0,0.0031847133757961785
2016-12-08,315.0,0.0031746031746031746
2016-12-09,315.0,0.0031746031746031746
2016-12-12,314.0,0.0031847133757961785
2016-12-13,315.0,0.0031746031746031746
2016-12-14,315.0,0.0031746031746031746
2016-12-15,315.0,0.0031746031746031746
2016-12-16,315.0,0.0031746031746031746
2016-12-19,315.0,0.0031746031746031746
2016-12-20,315.0,0.0031746031746031746
2016-12-21,315.0,0.0031746031746031746
2016-12-22,314.0,0.0031847133757961785
2016-12-23,314.0,0.0031847133757961785
2016-12-26,304.25,0.003286770747740345
2016-12-27,304.25,0.003286770747740345
2016-12-28,304.25,0.003286770747740345
2016-12-29,304.2,0.003287310979618672
2016-12-30,304.2,0.003287310979618672
2017-01-02,304.0,0.003289473684210526
2017-01-03,304.0,0.003289473684210526
2017-01-04,304.0,0.003289473684210526
2017-01-05,304.0,0.003289473684210526
2017-01-06,304.0,0.003289473684210526
2017-01-09,304.0,0.003289473684210526
2017-01-10,304.2,0.003287310979618672
2017-01-11,314.0,0.0031847133757961785
2017-01-12,315.0,0.0031746031746031746
2017-01-13,315.0,0.0031746031746031746
2017-01-16,314.0,0.0031847133757961785
2017-01-17,314.0,0.0031847133757961785
2017-01-18,314.0,0.0031847133757961785
2017-01-19,315.0,0.0031746031746031746
2017-01-20,315.0,0.0031746031746031746
2017-01-23,315.0,0.0031746031746031746
2017-01-25,315.0,0.0031746031746031746
2017-01-26,315.0,0.0031746031746031746
2017-01-27,315.0,0.0031746031746031746
2017-01-31,315.0,0.0031746031746031746
2017-02-01,315.0,0.0031746031746031746
2017-02-02,315.0,0.0031746031746031746
2017-02-03,315.0,0.0031746031746031746
2017-02-06,315.0,0.0031746031746031746
2017-02-07,315.0,0.0031746031746031746
2017-02-08,315.0,0.0031746031746031746
2017-02-09,315.0,0.0031746031746031746
2017-02-10,315.0,0.0031746031746031746
2017-02-13,315.0,0.0031746031746031746
2017-02-14,315.0,0.0031746031746031746
2017-02-15,315.0,0.0031746031746031746
2017-02-16,315.0,0.0031746031746031746
2017-02-17,315.0,0.0031746031746031746
2017-02-21,315.0,0.0031746031746031746
2017-02-22,315.0,0.0031746031746031746
2017-02-23,315.0,0.0031746031746031746
2017-02-24,315.0,0.0031746031746031746
2017-02-27,315.0,0.0031746031746031746
2017-02-28,315.0,0.0031746031746031746
2017-03-07,315.0,0.0031746031746031746
2017-03-08,315.0,0.0031746031746031746
2017-03-09,315.0,0.0031746031746031746
2017-03-10,315.0,0.0031746031746031746
2017-03-13,315.0,0.0031746031746031746
2017-03-14,314.0,0.0031847133757961785
2017-03-15,315.0,0.0031746031746031746
2017-03-16,315.0,0.0031746031746031746
2017-03-17,315.0,0.0031746031746031746
2017-03-20,315.0,0.0031746031746031746
2017-03-21,314.0,0.0031847133757961785
2017-03-22,314.0,0.0031847133757961785
2017-03-23,315.0,0.0031746031746031746
2017-03-24,315.0,0.0031746031746031746
2017-03-27,314.0,0.0031847133757961785
2017-03-28,315.0,0.0031746031746031746
2017-03-29,314.0,0.0031847133757961785
2017-03-30,315.0,0.0031746031746031746
2017-03-31,315.0,0.0031746031746031746
2017-04-03,314.0,0.0031847133757961785
2017-04-04,315.0,0.0031746031746031746
2017-04-05,315.0,0.0031746031746031746
2017-04-06,315.0,0.0031746031746031746
2017-04-07,315.0,0.0031746031746031746
2017-04-10,314.0,0.0031847133757961785
2017-04-11,315.0,0.0031746031746031746
2017-04-12,314.0,0.0031847133757961785
2017-04-13,314.0,0.0031847133757961785
2017-04-14,314.0,0.0031847133757961785
2017-04-17,314.0,0.0031847133757961785
2017-04-18,315.0,0.0031746031746031746
2017-04-19,314.0,0.0031847133757961785
2017-04-20,315.0,0.0031746031746031746
2017-04-21,315.0,0.0031746031746031746
2017-04-24,314.0,0.0031847133757961785
2017-04-25,314.0,0.0031847133757961785
2017-04-26,314.0,0.0031847133757961785
2017-04-27,314.5,0.003179650238473768
2017-05-01,314.0,0.0031847133757961785
2017-05-02,314.0,0.0031847133757961785
2017-05-03,315.0,0.0031746031746031746
2017-05-04,315.0,0.0031746031746031746
2017-05-05,314.0,0.0031847133757961785
2017-05-08,315.0,0.0031746031746031746
2017-05-09,315.0,0.0031746031746031746
2017-05-10,315.0,0.0031746031746031746
2017-05-11,314.0,0.0031847133757961785
2017-05-12,315.0,0.0031746031746031746
2017-05-15,315.0,0.0031746031746031746
2017-05-24,321.0,0.003115264797507788
2017-05-25,321.0,0.003115264797507788
2017-05-30,324.0,0.0030864197530864196
2017-06-02,322.0,0.003105590062111801
2017-06-05,323.0,0.0030959752321981426
2017-06-08,322.0,0.003105590062111801
2017-06-09,322.0,0.003105590062111801
2017-06-12,321.0,0.003115264797507788
2017-06-14,323.0,0.0030959752321981426
2017-06-15,322.0,0.003105590062111801
2017-06-16,322.0,0.003105590062111801
2017-06-20,322.0,0.003105590062111801
2017-06-28,348.0,0.0028735632183908046
2017-06-29,349.0,0.0028653295128939827
2017-07-10,348.0,0.0028735632183908046
2017-07-11,348.0,0.0028735632183908046
2017-07-12,349.0,0.0028653295128939827
2017-07-13,347.0,0.002881844380403458
2017-07-14,348.0,0.0028735632183908046
2017-07-17,347.0,0.002881844380403458
2017-07-19,348.0,0.0028735632183908046
2017-07-20,346.0,0.002890173410404624
2017-07-26,348.0,0.0028735632183908046
2017-07-27,348.0,0.0028735632183908046
2017-08-01,364.0,0.0027472527472527475
2017-08-02,364.0,0.0027472527472527475
2017-08-03,362.0,0.0027624309392265192
2017-08-04,361.0,0.002770083102493075
2017-08-07,363.0,0.0027548209366391185
2017-08-08,361.0,0.002770083102493075
2017-08-11,364.9,0.002740476842970677
2017-08-23,361.0,0.002770083102493075
2017-08-24,365.0,0.0027397260273972603
2017-09-05,357.0,0.0028011204481792717
2017-09-06,360.0,0.002777777777777778
2017-09-14,352.0,0.002840909090909091
2017-09-18,358.0,0.002793296089385475
2017-09-21,353.0,0.0028328611898017
2017-09-22,353.0,0.0028328611898017
2017-10-03,353.0,0.0028328611898017
2017-10-04,353.0,0.0028328611898017
2017-10-18,352.0,0.002840909090909091
2017-10-19,352.0,0.002840909090909091
2017-10-20,357.0,0.0028011204481792717
2017-10-23,356.0,0.0028089887640449437
2017-10-24,353.0,0.0028328611898017
2017-10-25,354.0,0.002824858757062147
2017-10-26,352.0,0.002840909090909091
2017-10-27,353.0,0.0028328611898017
2017-10-30,357.0,0.0028011204481792717
2017-10-31,356.0,0.0028089887640449437
2017-11-01,354.0,0.002824858757062147
2017-11-02,354.0,0.002824858757062147
2017-11-03,354.0,0.002824858757062147
2017-11-06,353.0,0.0028328611898017
2017-11-07,353.0,0.0028328611898017
2017-11-08,352.0,0.002840909090909091
2017-11-09,353.0,0.0028328611898017
2017-11-10,352.0,0.002840909090909091
2017-11-13,355.0,0.0028169014084507044
2017-11-14,356.0,0.0028089887640449437
2017-11-15,357.0,0.0028011204481792717
2017-11-16,357.0,0.0028011204481792717
2017-11-17,358.0,0.002793296089385475
2017-11-20,355.0,0.0028169014084507044
2017-11-21,356.0,0.0028089887640449437
2017-11-22,356.0,0.0028089887640449437
2017-11-23,355.0,0.0028169014084507044
2017-11-24,356.0,0.0028089887640449437
2017-11-27,357.0,0.0028011204481792717
2017-11-28,356.0,0.0028089887640449437
2017-11-29,357.0,0.0028011204481792717
2017-11-30,357.0,0.0028011204481792717
2017-12-01,356.0,0.0028089887640449437
2017-12-04,356.0,0.0028089887640449437
2017-12-05,358.0,0.002793296089385475
2017-12-06,355.0,0.0028169014084507044
2017-12-07,356.0,0.0028089887640449437
2017-12-08,359.0,0.002785515320334262
2017-12-11,356.0,0.0028089887640449437
2017-12-12,357.0,0.0028011204481792717
2017-12-13,358.0,0.002793296089385475
2017-12-14,358.0,0.002793296089385475
2017-12-15,358.0,0.002793296089385475
2017-12-18,356.0,0.0028089887640449437
2017-12-19,358.0,0.002793296089385475
2017-12-20,358.0,0.002793296089385475
2017-12-21,356.0,0.0028089887640449437
2017-12-22,356.0,0.0028089887640449437
2017-12-26,355.0,0.0028169014084507044
2017-12-27,357.0,0.0028011204481792717
2017-12-28,357.0,0.0028011204481792717
2017-12-29,357.0,0.0028011204481792717
2018-01-02,356.0,0.0028089887640449437
2018-01-03,357.0,0.0028011204481792717
2018-01-04,358.0,0.002793296089385475
2018-01-05,357.0,0.0028011204481792717
2018-01-08,355.0,0.0028169014084507044
2018-01-09,358.0,0.002793296089385475
2018-01-10,358.0,0.002793296089385475
2018-01-11,358.0,0.002793296089385475
2018-01-12,357.0,0.0028011204481792717
2018-01-16,358.0,0.002793296089385475
2018-01-17,357.0,0.0028011204481792717
2018-01-18,358.0,0.002793296089385475
2018-01-19,358.0,0.002793296089385475
2018-01-22,355.0,0.0028169014084507044
2018-01-23,358.0,0.002793296089385475
2018-01-24,358.0,0.002793296089385475
2018-01-25,359.0,0.002785515320334262
2018-01-26,358.0,0.002793296089385475
2018-01-29,357.0,0.0028011204481792717
2018-01-30,357.0,0.0028011204481792717
2018-01-31,358.0,0.002793296089385475
2018-02-01,357.0,0.0028011204481792717
2018-02-02,357.0,0.0028011204481792717
2018-02-05,355.0,0.0028169014084507044
2018-02-06,358.0,0.002793296089385475
2018-02-07,357.0,0.0028011204481792717
2018-02-08,358.0,0.002793296089385475
2018-02-09,358.0,0.002793296089385475
2018-02-12,358.0,0.002793296089385475
2018-02-13,359.0,0.002785515320334262
2018-02-14,357.0,0.0028011204481792717
2018-02-15,357.0,0.0028011204481792717
2018-02-16,359.0,0.002785515320334262
2018-02-20,359.0,0.002785515320334262
2018-02-21,356.0,0.0028089887640449437
2018-02-22,359.0,0.002785515320334262
2018-02-23,358.0,0.002793296089385475
2018-02-26,357.0,0.0028011204481792717
2018-02-27,358.0,0.002793296089385475
2018-02-28,359.0,0.002785515320334262
2018-03-01,358.0,0.002793296089385475
2018-03-02,359.0,0.002785515320334262
2018-03-05,356.0,0.0028089887640449437
2018-03-06,359.0,0.002785515320334262
2018-03-07,355.0,0.0028169014084507044
2018-03-08,356.0,0.0028089887640449437
2018-03-09,355.0,0.0028169014084507044
2018-03-12,355.0,0.0028169014084507044
2018-03-13,355.0,0.0028169014084507044
2018-03-14,357.0,0.0028011204481792717
